,Numéro de mesure,Longitude,Latitude,Position,Insee,Adresse,Complément,Code postal,Commune,Date de mesure,Mesure réalisée,Rapport,Conformité de la mesure,Niveau_global,Type d'environnement,Laboratoire,target
519,4668,3.8386099999999996,43.56361,"03° 50' 19.00'' Est, 43° 33' 49.00'' Nord",34270,1 Rue Maryse Bastier,Société Unibéton,34430,SAINT-JEAN-DE-VEDAS,17/06/2004,En intérieur,FicheMesure4668.pdf,Oui,6.2866597884455135,Lieu d'habitation,APAVE,0
520,4669,3.8386099999999996,43.56361,"03° 50' 19.00'' Est, 43° 33' 49.00'' Nord",34270,1 Rue Maryse Bastier,Société Unibéton,34430,SAINT-JEAN-DE-VEDAS,17/06/2004,En intérieur,FicheMesure4669.pdf,Oui,7.957761811285614,Lieu d'habitation,APAVE,0
521,6372,3.8713900000000003,43.591390000000004,"03° 52' 17.00'' Est, 43° 35' 29.00'' Nord",34172,2 Rue Costa Brava,"Bât 18, ""Le Masson"", app 209, au 4ème étage, dans la chambre de Mr Diaz",34000,MONTPELLIER,04/11/2004,En intérieur,FicheMesure6372.pdf,Oui,7.08995021840539,Lieu d'habitation,AEXPERTISE,0
522,6454,3.6869400000000003,43.40806,"03° 41' 13.00'' Est, 43° 24' 29.00'' Nord",34301,Rue Salvador Allende,"Dans le salon de M. BARBE, 4ème et dernier étage du bât. A.",34200,SETE,01/06/2005,En intérieur,FicheMesure6454.pdf,Oui,6.973832524129276,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
523,6455,3.6869400000000003,43.40806,"03° 41' 13.00'' Est, 43° 24' 29.00'' Nord",34301,Rue Salvador Allende,"Dans la chambre de M. CHAUDERON, 3ème étage.",34200,SETE,01/06/2005,En intérieur,FicheMesure6455.pdf,Oui,6.547516238403868,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
524,6808,3.84,43.60889,"03° 50' 24.00'' Est, 43° 36' 32.00'' Nord",34172,888 Rue François Dezeuze,"Au 5ème et dernier étage, dans le bureau de M. LANGLOIS.",34070,MONTPELLIER,19/08/2005,En intérieur,FicheMesure6808.pdf,Oui,7.410119186452926,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
525,6809,3.84,43.60889,"03° 50' 24.00'' Est, 43° 36' 32.00'' Nord",34172,888 Rue François Dezeuze,"Au 5ème et dernier étage, sur le balcon de M. LANGLOIS.",34070,MONTPELLIER,19/08/2005,En intérieur,FicheMesure6809.pdf,Oui,6.407793865012391,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
526,7013,3.83972,43.62556,"03° 50' 23.00'' Est, 43° 37' 32.00'' Nord",34172,204 Rue Michel Teule,"A la fenêtre du bureau B15, au 2nd étage (dernier)",34080,MONTPELLIER,17/10/2005,En intérieur,FicheMesure7013.pdf,Oui,7.351204830036855,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
527,7016,3.84,43.60889,"03° 50' 24.00'' Est, 43° 36' 32.00'' Nord",34172,888 Rue François Dezeuze,"Sur le balcon chez M. LANGLOIS, au 5ème et dernier étage.",34070,MONTPELLIER,18/10/2005,En intérieur,FicheMesure7016.pdf,Oui,7.112753694929456,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
528,7017,3.84,43.60889,"03° 50' 24.00'' Est, 43° 36' 32.00'' Nord",34172,888 Rue François Dezeuze,"Dans le bureau chez M. LANGLOIS, 5ème et dernier étage.",34070,MONTPELLIER,18/10/2005,En intérieur,FicheMesure7017.pdf,Oui,6.7427575616266875,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
529,7023,3.6675,43.39528,"03° 40' 03.00'' Est, 43° 23' 43.00'' Nord",34301,19 Boulevard Joliot Curie,"Dans la salle de classe n°413, 4ème et dernier étage du lycée.",34200,SETE,19/10/2005,En intérieur,FicheMesure7023.pdf,Oui,6.521094534793385,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
530,7315,3.9266699999999997,43.52722,"03° 55' 36.00'' Est, 43° 31' 38.00'' Nord",34192,24 Boulevard des Guilhems,"Dans le salon chez M. REYNAERT, appartement 22, 4ème & dernier étage.",34250,PALAVAS-LES-FLOTS,07/12/2005,En intérieur,FicheMesure7315.pdf,Oui,7.324240645156001,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
531,7316,3.92694,43.52722,"03° 55' 37.00'' Est, 43° 31' 38.00'' Nord",34192,24 Boulevard des Guilhems,"Dans le salon chez M. MANELA, appartement 25, 4ème & dernier étage.",34250,PALAVAS-LES-FLOTS,07/12/2005,En intérieur,FicheMesure7316.pdf,Oui,6.071003167244726,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
532,7317,3.9266699999999997,43.52722,"03° 55' 36.00'' Est, 43° 31' 38.00'' Nord",34192,24 Boulevard des Guilhems,"Dans le salon chez M. & Mme BALDIN, appartement 12, au 2nd étage.",34250,PALAVAS-LES-FLOTS,07/12/2005,En intérieur,FicheMesure7317.pdf,Oui,7.210467443437293,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
533,7645,3.69,43.44944,"03° 41' 24.00'' Est, 43° 26' 58.00'' Nord",34023,Plan de Thau,Villa de M et Mme MARCENAC,34540,BALARUC-LES-BAINS,01/02/2006,En intérieur,FicheMesure7645.pdf,Oui,6.750949230889753,Lieu d'habitation,BUREAU VERITAS - Marseille,0
534,8489,3.69361,43.65028,"03° 41' 37.00'' Est, 43° 39' 01.00'' Nord",34163,Avenue Font Mosson,"Ecole Primaire de Montarnaud, dans l'escalier, sur le palier, entre le rez de chaussée et le premier étage",34570,MONTARNAUD,17/05/2006,En intérieur,FicheMesure8489.pdf,Oui,7.36255887545635,Lieu d'habitation,AEXPERTISE,0
535,8491,3.8633300000000004,43.62417,"03° 51' 48.00'' Est, 43° 37' 27.00'' Nord",34172,114 Rue du Triolet,"au 3ème étage du bâtiment France Telecom, devant la fenêtre de la salle P303",34090,MONTPELLIER,19/04/2006,En intérieur,FicheMesure8491.pdf,Oui,7.583136208438633,Lieu d'habitation,AEXPERTISE,0
536,8492,3.8633300000000004,43.62417,"03° 51' 48.00'' Est, 43° 37' 27.00'' Nord",34172,114 Rue du Triolet,"au 2ème étage du bâtiment France Telecom, devant la fenêtre à l'intersection de la rue du triolet et de l'avenue Sabatier d'Espeyran de la salle P205",34090,MONTPELLIER,19/04/2006,En intérieur,FicheMesure8492.pdf,Oui,7.612701699308699,Lieu d'habitation,AEXPERTISE,0
537,8493,3.8633300000000004,43.62417,"03° 51' 48.00'' Est, 43° 37' 27.00'' Nord",34172,114 Rue du Triolet,"au 2ème étage du bâtiment France Telecom, devant la fenêtre dans le coin de la salle P201",34090,MONTPELLIER,19/04/2006,En intérieur,FicheMesure8493.pdf,Oui,6.730511270316821,Lieu d'habitation,AEXPERTISE,0
538,8494,3.9108300000000003,43.61139,"03° 54' 39.00'' Est, 43° 36' 41.00'' Nord",34172,233 Rue Guglielmo Marconi,"rue Marconi, Clos St Georges, chez M et Mme Gimenez, au coin de la terrasse abritée, côté maison",34000,MONTPELLIER,17/05/2006,En intérieur,FicheMesure8494.pdf,Oui,6.271043939025795,Lieu d'habitation,AEXPERTISE,0
539,9522,3.82389,43.63361,"03° 49' 26.00'' Est, 43° 38' 01.00'' Nord",34172,Cour des Provinces,"Chez M. Lasseron, au 5ème étage, dans le salon, devant la fenêtre",34000,MONTPELLIER,05/10/2006,En intérieur,FicheMesure9522.pdf,Oui,7.79219546604234,Lieu d'habitation,AEXPERTISE,0
540,9523,3.82389,43.63361,"03° 49' 26.00'' Est, 43° 38' 01.00'' Nord",34172,Cour des Provinces,"Au 10ème étage, sur le palier",34080,MONTPELLIER,05/10/2006,En intérieur,FicheMesure9523.pdf,Oui,7.9868020118694,Lieu d'habitation,AEXPERTISE,0
541,9528,3.94556,43.57028,"03° 56' 44.00'' Est, 43° 34' 13.00'' Nord",34198,10 Rue du Chateau d'Eau,"Maison des Arts, au 2ème étage, salle 6, devant la fenêtre, côté rue Alphonse Daudet",34470,PEROLS,05/10/2006,En intérieur,FicheMesure9528.pdf,Oui,7.153547513786403,Lieu d'habitation,AEXPERTISE,0
542,9530,3.94556,43.57028,"03° 56' 44.00'' Est, 43° 34' 13.00'' Nord",34198,10 Rue du Château d'Eau,"Maison des Arts, 1er étage, dans le hall, à gauche de la salle 4, côté Avenue du Château d'eau",34470,PEROLS,05/10/2006,En intérieur,FicheMesure9530.pdf,Oui,7.019454492698681,Lieu d'habitation,AEXPERTISE,0
543,9906,3.6855599999999997,43.40167,"03° 41' 08.00'' Est, 43° 24' 06.00'' Nord",34301,Chemin de Saint Clair,"Dans la salle du foyer des Saint Clairiens, RDC.",34200,SETE,30/11/2006,En intérieur,FicheMesure9906.pdf,Oui,7.012430466327828,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
544,10049,3.3777800000000004,43.50611,"03° 22' 40.00'' Est, 43° 30' 22.00'' Nord",34063,Route de Nizas,Dans la cuisine de M. Bisaillon,34720,CAUX,20/12/2006,En intérieur,FicheMesure10049.pdf,Oui,6.410159443318777,Lieu d'habitation,AEXPERTISE,0
545,10059,3.86361,43.59278,"03° 51' 49.00'' Est, 43° 35' 34.00'' Nord",34172,394 Rue Marcel Paul,"Quartier Croix d'argent, N°394, sur le palier du 7ème étage en haut des escaliers",34070,MONTPELLIER,04/12/2006,En intérieur,FicheMesure10059.pdf,Oui,6.165252815685294,Lieu d'habitation,AEXPERTISE,0
546,10060,3.83944,43.61611,"03° 50' 22.00'' Est, 43° 36' 58.00'' Nord",34172,623 Rue d'Alco,"Sur le palier su 4ème étage, devant l'appartement n°589 du bâtiment 3 de la résidence Cour des Ecoles",34080,MONTPELLIER,04/12/2006,En intérieur,FicheMesure10060.pdf,Oui,7.662898567559244,Lieu d'habitation,AEXPERTISE,0
547,10392,3.8763900000000002,43.6075,"03° 52' 35.00'' Est, 43° 36' 27.00'' Nord",34172,8 Rue en Gondeau,"Chez M. André, devant le canapé, côté cuisine",34000,MONTPELLIER,29/01/2007,En intérieur,FicheMesure10392.pdf,Oui,7.165081153228791,Lieu d'habitation,AEXPERTISE,0
548,10670,3.8808300000000004,43.61611,"03° 52' 51.00'' Est, 43° 36' 58.00'' Nord",34172,5 Place des Beaux Arts,"Devant la porte d'entrée, dans le hall de l'immeuble.",34080,MONTPELLIER,07/03/2007,En intérieur,FicheMesure10670.pdf,Oui,7.06095044693538,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
549,10671,3.8808300000000004,43.61611,"03° 52' 51.00'' Est, 43° 36' 58.00'' Nord",34172,5 Place des Beaux Arts,Sur le pallier entre le 7ème et le 8ème étage de l'immeuble.,34080,MONTPELLIER,07/03/2007,En intérieur,FicheMesure10671.pdf,Oui,7.050954939097681,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
550,10677,3.73889,43.79167,"03° 44' 20.00'' Est, 43° 47' 30.00'' Nord",34274,"Camping ""Pic Saint Loup"", route du Pic Saint Loup","Dans la cuisine de Mme DELPECHIN, à l'entrée du camping.",34380,SAINT-MARTIN-DE-LONDRES,08/03/2007,En intérieur,FicheMesure10677.pdf,Oui,6.849874950984484,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
551,11254,3.88556,43.60833,"03° 53' 08.00'' Est, 43° 36' 30.00'' Nord",34172,265 Avenue des Etats du Languedoc,"Centre commercial Le Polygone, FNAC de Montpellier, devant le rayon accessoire telephone mobile en dessous de l'antenne.",34000,MONTPELLIER,26/04/2007,En intérieur,FicheMesure11254.pdf,Oui,6.807154547323948,"Commerce (Centre commercial, ?",EMITECH-Montigny le Bretonneux,0
552,11255,3.8258300000000003,43.615,"03° 49' 33.00'' Est, 43° 36' 54.00'' Nord",34172,56 Rue Lejzer Zamenhof,Dans le salon au 1ère étage appartement 4.,34080,MONTPELLIER,27/04/2007,En intérieur,FicheMesure11255.pdf,Oui,6.524551217049439,Lieu d'habitation,EMITECH-Montigny le Bretonneux,0
553,11811,3.8552800000000005,43.62222,"03° 51' 19.00'' Est, 43° 37' 20.00'' Nord",34172,Avenue du père Soulas,"En dessous de l'accès au toit, sur le palier du 4ème et dernier étage de la résidence ""le Cervantes"" (bâtiment A)",34000,MONTPELLIER,01/08/2007,En intérieur,FicheMesure11811.pdf,Oui,7.6549373413218635,Lieu d'habitation,CSTB - Saint Martin d'Heres,0
554,11908,3.8691699999999996,43.613609999999994,"03° 52' 09.00'' Est, 43° 36' 49.00'' Nord",34172,20 Rue du Carré du Roi,Au 2ème étage lot 25 sur cour arrière.,34000,MONTPELLIER,12/06/2007,En intérieur,FicheMesure11908.pdf,Oui,6.248622060123058,Lieu d'habitation,EMITECH-Montigny le Bretonneux,0
555,12596,3.8658300000000003,43.645,"03° 51' 57.00'' Est, 43° 38' 42.00'' Nord",34172,911 Avenue Agropolis,A l'entrée de la serre de l'Institut de Recherche pour le développement,34000,MONTPELLIER,19/11/2007,En intérieur,FicheMesure12596.pdf,Oui,6.964013598962724,Lieu d'habitation,AEXPERTISE,0
556,12774,3.88556,43.60917,"03° 53' 08.00'' Est, 43° 36' 33.00'' Nord",34172,218 Rue Bastion Ventadour," Hôtel Mercure, au 5ème étage, dans la chambre n°505 ",34000,MONTPELLIER,22/01/2008,En intérieur,FicheMesure12774.pdf,Oui,6.1793820913431805,Lieu d'habitation,AEXPERTISE,0
557,12775,3.83333,43.621109999999994,"03° 49' 60.00'' Est, 43° 37' 16.00'' Nord",34172,2300 Avenue des Moulins,"  Ecole Supérieure de Commerce, bâtiment A, au 4ème étage, dans le bureau Secrétariat RH",34080,MONTPELLIER,22/01/2008,En intérieur,FicheMesure12775.pdf,Oui,7.165441077501035,Lieu d'habitation,AEXPERTISE,0
558,12776,3.8336099999999997,43.62167,"03° 50' 01.00'' Est, 43° 37' 18.00'' Nord",34172,2300 Avenue des Moulins," Ecole Supérieure de Commerce, bâtiment A, au 4ème étage, dans le bureau d'assistante de direction",34080,MONTPELLIER,22/01/2008,En intérieur,FicheMesure12776.pdf,Oui,6.088090402283318,Lieu d'habitation,AEXPERTISE,0
559,12777,3.8336099999999997,43.62167,"03° 50' 01.00'' Est, 43° 37' 18.00'' Nord",34172,2300 Avenue des Moulins,"Ecole Supérieure de Commerce, bâtiment A, au 4ème étage, dans le bureau du directeur ",34080,MONTPELLIER,22/01/2008,En intérieur,FicheMesure12777.pdf,Oui,7.134429215689438,Lieu d'habitation,AEXPERTISE,0
560,12870,3.23694,43.34556,"03° 14' 13.00'' Est, 43° 20' 44.00'' Nord",34032,7 Avenue Pierre Verdier,"Au 4ème étage, chez M. Castelli, dans la chambre 4",34500,BEZIERS,07/01/2008,En intérieur,FicheMesure12870.pdf,Oui,6.519481250895104,Lieu d'habitation,AEXPERTISE,0
561,12871,3.2325,43.33639,"03° 13' 57.00'' Est, 43° 20' 11.00'' Nord",34032,21 Rue Jules Védrines,"Résidence Védrines, au 3ème étage, chez Mme Amiel, dans la chambre 1",34500,BEZIERS,28/01/2008,En intérieur,FicheMesure12871.pdf,Oui,7.845651634123334,Lieu d'habitation,AEXPERTISE,0
562,13476,3.88806,43.62,"03° 53' 17.00'' Est, 43° 37' 12.00'' Nord",34172,36rer Avenue Saint Lazare,"Chez France Télécom, au 2ème étage, sur le grand plateau, côté opposé à l'avenue Saint Lazare",34000,MONTPELLIER,21/04/2008,En intérieur,FicheMesure13476.pdf,Oui,6.559926300707088,Lieu d'habitation,AEXPERTISE,0
563,13511,3.98306,43.54611,"03° 58' 59.00'' Est, 43° 32' 46.00'' Nord",34154,147 Avenue Grassion-Cibrand,"Chez M. Bardy, au 3ème étage, dans la chambre 1",34280,MAUGUIO,27/05/2008,En intérieur,FicheMesure13511.pdf,Oui,6.467629425992152,Lieu d'habitation,AEXPERTISE,0
564,13874,3.2494400000000003,43.34861,"03° 14' 58.00'' Est, 43° 20' 55.00'' Nord",34032,45 Avenue de la Voie Domitienne,"Chez Entenial, dans l'angle du bâtiment côté EST, dans le bureau, ",34500,BEZIERS,23/06/2008,En intérieur,FicheMesure13874.pdf,Oui,6.043304051898127,Lieu d'habitation,AEXPERTISE,0
565,13875,3.2494400000000003,43.34861,"03° 14' 58.00'' Est, 43° 20' 55.00'' Nord",34032,45 Avenue de la Voie Domitienne,"Chez Entenial, dans l'angle du bâtiment côté OUEST, dans le bureau",34500,BEZIERS,23/06/2008,En intérieur,FicheMesure13875.pdf,Oui,7.126121431929732,Lieu d'habitation,AEXPERTISE,0
566,14040,3.8930599999999997,43.608059999999995,"03° 53' 35.00'' Est, 43° 36' 29.00'' Nord",34172,23 Allée De Délos,"Orange, 1er étage, à côté du bureau de M. Canet, à 5m de la 2G Box",34000,MONTPELLIER,29/07/2008,En intérieur,FicheMesure14040.pdf,Oui,6.864604987762065,Lieu d'habitation,AEXPERTISE,0
567,14122,3.8769400000000003,43.59806,"03° 52' 37.00'' Est, 43° 35' 53.00'' Nord",34172,25 Avenue de Maurin,"Résidence Les Marescals, Bâtiment I, au 3ème étage, appartement 112, Mme Gonzales, dans la chambre 1",34000,MONTPELLIER,22/08/2008,En intérieur,FicheMesure14122.pdf,Oui,6.901224284551339,Lieu d'habitation,AEXPERTISE,0
568,14646,3.6855599999999997,43.40194,"03° 41' 08.00'' Est, 43° 24' 07.00'' Nord",34301,1222 Chemin Saint Clair,"Devant la fenêtre centrale, côté pylône du foyer des Saints Clairiens",34200,SETE,14/10/2008,En intérieur,FicheMesure14646.pdf,Oui,7.911290799803798,Lieu d'habitation,AEXPERTISE,0
569,14841,3.9161099999999998,43.60722,"03° 54' 58.00'' Est, 43° 36' 26.00'' Nord",34172,215 Avenue Morse,"L'analyse spectrale a été réalisée au niveau du bureau de Mme PALENCIA, situé au 4ème Etage du Bâtiment",34000,MONTPELLIER,27/11/2008,En intérieur,FicheMesure14841.pdf,Oui,7.228095980474027,Lieu d'habitation,APAVE Sudeurope (CETE) Tassin la Demi-Lune,0
570,14936,3.6841699999999995,43.40222,"03° 41' 03.00'' Est, 43° 24' 08.00'' Nord",34301,Chemin des Pierres Blanches,"Notre Dame de la Salette, dans le local technique SFR",34200,SETE,03/12/2008,En intérieur,FicheMesure14936.pdf,Oui,7.766004236019398,Lieu d'habitation,AEXPERTISE,0
571,14961,3.2319400000000003,43.33611,"03° 13' 55.00'' Est, 43° 20' 10.00'' Nord",34032,28 Rue Jean Mermoz,"Mme Cherri, au 1er étage, dans la chambre 1",34500,BEZIERS,28/11/2008,En intérieur,FicheMesure14961.pdf,Oui,7.6639794095416205,Lieu d'habitation,AEXPERTISE,0
572,14962,3.2319400000000003,43.33611,"03° 13' 55.00'' Est, 43° 20' 10.00'' Nord",34032,28 Rue Jean Mermoz,"Mme Cherri, au 1er étage, dans la chambre 2",34500,BEZIERS,28/11/2008,En intérieur,FicheMesure14962.pdf,Oui,6.475667652381158,Lieu d'habitation,AEXPERTISE,0
573,15320,3.77889,43.43472,"03° 46' 44.00'' Est, 43° 26' 05.00'' Nord",34108,36 Avenue des CORMORANS,Résidence AIGRETTES - Palier appartement B3,34110,FRONTIGNAN,15/09/2008,En intérieur,FicheMesure15320.pdf,Oui,6.950669231312326,Lieu d'habitation,EMITECH Mesures Orgeval,0
574,15366,3.68972,43.403059999999996,"03° 41' 23.00'' Est, 43° 24' 11.00'' Nord",34301,7 Rue du Général Revest,"Auberge de Jeunesse, bâtiment Villa Salis, au 1er étage, dans la chambre n°3, devant la porte",34200,SETE,02/02/2009,En intérieur,FicheMesure15366.pdf,Oui,7.7412988332033015,Lieu d'habitation,AEXPERTISE,0
575,15383,3.27722,43.28306,"03° 16' 38.00'' Est, 43° 16' 59.00'' Nord",34299,78 Rue Ledru Rollin,dans l'atelier de M. Bort,34410,SERIGNAN,03/02/2009,En intérieur,FicheMesure15383.pdf,Oui,6.524007942807831,Lieu d'habitation,AEXPERTISE,0
576,15409,3.91528,43.60417,"03° 54' 55.00'' Est, 43° 36' 15.00'' Nord",34172,Rue des Cauquilloux,"Cinéma Gaumont, au 1er étage, à côté du projecteur de la salle 1 ",34000,MONTPELLIER,02/02/2009,En intérieur,FicheMesure15409.pdf,Oui,6.271668849703763,Lieu d'habitation,AEXPERTISE,0
577,15459,3.89361,43.60889,"03° 53' 37.00'' Est, 43° 36' 32.00'' Nord",34172,285 Boulevard de L'aéroport International,"Hôtel Mercure, au 3ème étage, dans la chambre 303",34000,MONTPELLIER,10/02/2009,En intérieur,FicheMesure15459.pdf,Oui,7.445886446405807,Lieu d'habitation,AEXPERTISE,0
578,15684,3.87722,43.60972,"03° 52' 38.00'' Est, 43° 36' 35.00'' Nord",34172,1 Place Jean Jaurès,4ème étage sur le palier devant l'escalier,34000,MONTPELLIER,25/02/2009,En intérieur,FicheMesure15684.pdf,Oui,7.26244802275462,Lieu d'habitation,AEXPERTISE,0
579,16265,3.87278,43.645559999999996,"03° 52' 22.00'' Est, 43° 38' 44.00'' Nord",34172,911 Avenue Agropolis,"Institut de Recherche pour le Développement, à l'entrée de la serre",34090,MONTPELLIER,27/04/2009,En intérieur,FicheMesure16265.pdf,Oui,7.8466785552195875,Lieu d'habitation,AEXPERTISE,0
580,16362,3.72667,43.42917,"03° 43' 36.00'' Est, 43° 25' 45.00'' Nord",34108,Route de Balaruc,"Cité Paul Riquet, bâtiment 13, 4ème étage, chez M. ABDELKADER, dans la chambre enfant",34110,FRONTIGNAN,19/05/2009,En intérieur,FicheMesure16362.pdf,Oui,6.035231087132924,Lieu d'habitation,AEXPERTISE,0
581,16606,3.8355599999999996,43.63917,"03° 50' 08.00'' Est, 43° 38' 21.00'' Nord",34172,245 Rue De la Galéra,"Orange, bâtiment 10, au 2ème étage, dans le bureau 222 de M. IMBERT",34000,MONTPELLIER,11/06/2009,En intérieur,FicheMesure16606.pdf,Oui,7.330362275546019,Lieu d'habitation,AEXPERTISE,0
582,17114,3.9,43.61861,"03° 53' 60.00'' Est, 43° 37' 07.00'' Nord",34172,88 Rue André Malraux,"Résidence La Pompignane, rez-de-chaussée, appartement 32, M. ROBERT, dans la pièce principale, devant la fenêtre côté cuisine",34000,MONTPELLIER,06/07/2009,En intérieur,FicheMesure17114.pdf,Oui,7.98539573169965,Lieu d'habitation,AEXPERTISE,0
583,17436,3.27028,43.33444,"03° 16' 13.00'' Est, 43° 20' 04.00'' Nord",34032,Avenue du VIGUIER,Parc d'Exposition BEZIERS - CCI - Salle de réunion,34500,BEZIERS,10/07/2009,En intérieur,FicheMesure17436.pdf,Oui,7.684303397038304,Lieu d'habitation,EMITECH Chassieu,0
584,17439,3.6875,43.48778,"03° 41' 15.00'' Est, 43° 29' 16.00'' Nord",34213,ZI des TROUYAUX,Bâtiment administratif - Dernier étage - Salle de réunion,34560,POUSSAN,09/07/2009,En intérieur,FicheMesure17439.pdf,Oui,7.97940046242771,Lieu d'habitation,EMITECH Chassieu,0
585,17637,3.4666699999999997,43.31333,"03° 28' 00.00'' Est, 43° 18' 48.00'' Nord",34003,Impasse du Commandant Réveille,"M. et Mme PAVILLON, dans la cuisine",34300,AGDE,14/08/2009,En intérieur,FicheMesure17637.pdf,Oui,7.176605827459111,Lieu d'habitation,AEXPERTISE,0
586,17710,3.8458300000000003,43.59722,"03° 50' 45.00'' Est, 43° 35' 50.00'' Nord",34172,521 Impasse Stefan ZWEIG,Salon,34070,MONTPELLIER,04/08/2009,En intérieur,FicheMesure17710.pdf,Oui,6.609610028092839,Lieu d'habitation,EMITECH Chassieu,0
587,17945,3.92611,43.6075,"03° 55' 34.00'' Est, 43° 36' 27.00'' Nord",34172,235 Rue Georges Melies,"Rez de chaussée, Salle 12, en bas face à l'écran",34000,MONTPELLIER,09/09/2009,En intérieur,FicheMesure17945.pdf,Oui,7.030171474604027,Lieu d'habitation,BUREAU VERITAS - Rueil-Malmaison,0
588,17947,3.9011099999999996,43.61861,"03° 54' 04.00'' Est, 43° 37' 07.00'' Nord",34172,134 Rue d'Astier de la Vigerie,"Crèche Ricochet, dans la chambre des Grands",34000,MONTPELLIER,09/09/2009,En intérieur,FicheMesure17947.pdf,Oui,6.566346790724707,Lieu d'habitation,AEXPERTISE,0
589,18201,3.92694,43.58278,"03° 55' 37.00'' Est, 43° 34' 58.00'' Nord",34129,Route de Carnon,"Centre Commercial Grand Sud, dans la boutique Bouygues Telecom",34970,LATTES,10/09/2009,En intérieur,FicheMesure18201.pdf,Oui,6.310888818276121,"Commerce (Centre commercial, ?",AEXPERTISE,0
590,18658,3.89028,43.60528,"03° 53' 25.00'' Est, 43° 36' 19.00'' Nord",34172,70 Avenue du Pont Juvénal,"Résidence Goélia Sun City, 5ème étage devant l'appartement 504",34000,MONTPELLIER,10/11/2009,En intérieur,FicheMesure18658.pdf,Oui,6.845329922084726,Lieu d'habitation,AEXPERTISE,0
591,20197,3.49194,43.27667,"03° 29' 31.00'' Est, 43° 16' 36.00'' Nord",34003,1 Impasse Anne-Marie CELESTE,Résidence Santa Monica 1 - Appartement 210 - Balcon,34300,AGDE,17/02/2010,En intérieur,FicheMesure20197.pdf,Oui,6.743807627300329,Lieu d'habitation,EMITECH Chassieu,0
592,20646,3.88056,43.60139,"03° 52' 50.00'' Est, 43° 36' 05.00'' Nord",34172,13 Rue Sainte Catherine,Bureau séjour,34000,MONTPELLIER,17/03/2010,En intérieur,FicheMesure20646.pdf,Oui,6.149411632345709,Lieu d'habitation,EMITECH Chassieu,0
593,20916,3.87972,43.60667,"03° 52' 47.00'' Est, 43° 36' 24.00'' Nord",34172,8 Rue de Maguelone,"BNP Paribas, 3ème étage, dans la salle syndicale",34070,MONTPELLIER,31/05/2010,En intérieur,FicheMesure20916.pdf,Oui,6.201331617294913,Lieu d'habitation,AEXPERTISE,0
594,20917,3.85583,43.60944,"03° 51' 21.00'' Est, 43° 36' 34.00'' Nord",34172,171 Impasse de la Tour Buffel,"Résidence Les Launes, bâtiment 3, 4ème étage, chez M. FONTAINE, dans le salon",34000,MONTPELLIER,31/05/2010,En intérieur,FicheMesure20917.pdf,Oui,7.6783521210173,Lieu d'habitation,AEXPERTISE,0
595,21726,3.91,43.61528,"03° 54' 36.00'' Est, 43° 36' 55.00'' Nord",34172,120 Allée John Napier,"Au 2ème étage, NEOTIC, dans le bureau du P.D.G.",34000,MONTPELLIER,07/10/2010,En intérieur,FicheMesure21726.pdf,Oui,7.20031459390543,Lieu d'habitation,AEXPERTISE,0
